phase,node_id,op,device,device_type,mode,start,end,duration
prefill,L0_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0,0.000228882,0.000228882
prefill,L0_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.000228882,0.000284638,5.58E-05
prefill,L0_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.000284638,0.000340395,5.58E-05
prefill,L0_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.000340395,0.000348046,7.65E-06
prefill,L0_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.000348046,0.000355698,7.65E-06
prefill,L0_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.000355698,0.000870906,0.000515208
prefill,L0_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.000870906,0.001386113,0.000515208
prefill,L0_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.001386113,0.002302088,0.000915974
prefill,L0_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.002302088,0.003218062,0.000915974
prefill,L0_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.003218062,0.003225714,7.65E-06
prefill,L0_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.003225714,0.003233366,7.65E-06
prefill,L0_SV_s0,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.003233366,0.003748573,0.000515208
prefill,L0_SV_s1,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.003748573,0.004263781,0.000515208
prefill,L0_O_s0,O,Ascend_910B_NPU0,npu,COMMAWARE,0.004263781,0.004319444,5.57E-05
prefill,L0_O_s1,O,Ascend_910B_NPU0,npu,COMMAWARE,0.004319444,0.004375107,5.57E-05
prefill,L0_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.004375107,0.004375107,0
prefill,L0_Add1,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.004375107,0.00471843,0.000343323
prefill,L0_LN2,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.00471843,0.004947312,0.000228882
prefill,L0_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.004947312,0.005216548,0.000269236
prefill,L0_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.005216548,0.005485783,0.000269236
prefill,L0_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.005485783,0.005755019,0.000269236
prefill,L0_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.005755019,0.006024255,0.000269236
prefill,L0_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.006024255,0.007025613,0.001001358
prefill,L0_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.007025613,0.008026971,0.001001358
prefill,L0_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.008026971,0.008286815,0.000259844
prefill,L0_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.008286815,0.008546659,0.000259844
prefill,L0_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.008546659,0.008546659,0
prefill,L0_Add2,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.008546659,0.008889982,0.000343323
prefill,L1_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.008889982,0.009118863,0.000228882
prefill,L1_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.009118863,0.00917462,5.58E-05
prefill,L1_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.00917462,0.009230376,5.58E-05
prefill,L1_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.009230376,0.009238028,7.65E-06
prefill,L1_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.009238028,0.00924568,7.65E-06
prefill,L1_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.00924568,0.009760887,0.000515208
prefill,L1_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.009760887,0.010276095,0.000515208
prefill,L1_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.010276095,0.011192069,0.000915974
prefill,L1_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.011192069,0.012108044,0.000915974
prefill,L1_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.012108044,0.012115695,7.65E-06
prefill,L1_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.012115695,0.012123347,7.65E-06
prefill,L1_SV_s0,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.012123347,0.012638555,0.000515208
prefill,L1_SV_s1,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.012638555,0.013153762,0.000515208
prefill,L1_O_s0,O,Ascend_910B_NPU0,npu,COMMAWARE,0.013153762,0.013209426,5.57E-05
prefill,L1_O_s1,O,Ascend_910B_NPU0,npu,COMMAWARE,0.013209426,0.013265089,5.57E-05
prefill,L1_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.013265089,0.013265089,0
prefill,L1_Add1,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.013265089,0.013608411,0.000343323
prefill,L1_LN2,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.013608411,0.013837293,0.000228882
prefill,L1_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.013837293,0.014106529,0.000269236
prefill,L1_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.014106529,0.014375765,0.000269236
prefill,L1_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.014375765,0.014645001,0.000269236
prefill,L1_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.014645001,0.014914237,0.000269236
prefill,L1_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.014914237,0.015915595,0.001001358
prefill,L1_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.015915595,0.016916953,0.001001358
prefill,L1_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.016916953,0.017176797,0.000259844
prefill,L1_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.017176797,0.01743664,0.000259844
prefill,L1_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.01743664,0.01743664,0
prefill,L1_Add2,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.01743664,0.017779963,0.000343323
prefill,L2_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.017779963,0.018008845,0.000228882
prefill,L2_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.018008845,0.018064601,5.58E-05
prefill,L2_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.018064601,0.018120358,5.58E-05
prefill,L2_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.018120358,0.018128009,7.65E-06
prefill,L2_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.018128009,0.018135661,7.65E-06
prefill,L2_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.018135661,0.018650869,0.000515208
prefill,L2_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.018650869,0.019166077,0.000515208
prefill,L2_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.019166077,0.020082051,0.000915974
prefill,L2_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.020082051,0.020998025,0.000915974
prefill,L2_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.020998025,0.021005677,7.65E-06
prefill,L2_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.021005677,0.021013329,7.65E-06
prefill,L2_SV_s0,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.021013329,0.021528536,0.000515208
prefill,L2_SV_s1,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.021528536,0.022043744,0.000515208
prefill,L2_O_s0,O,Ascend_910B_NPU0,npu,COMMAWARE,0.022043744,0.022099407,5.57E-05
prefill,L2_O_s1,O,Ascend_910B_NPU0,npu,COMMAWARE,0.022099407,0.02215507,5.57E-05
prefill,L2_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.02215507,0.02215507,0
prefill,L2_Add1,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.02215507,0.022498393,0.000343323
prefill,L2_LN2,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.022498393,0.022727275,0.000228882
prefill,L2_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.022727275,0.022996511,0.000269236
prefill,L2_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.022996511,0.023265747,0.000269236
prefill,L2_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.023265747,0.023534982,0.000269236
prefill,L2_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.023534982,0.023804218,0.000269236
prefill,L2_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.023804218,0.024805576,0.001001358
prefill,L2_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.024805576,0.025806934,0.001001358
prefill,L2_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.025806934,0.026066778,0.000259844
prefill,L2_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.026066778,0.026326622,0.000259844
prefill,L2_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.026326622,0.026326622,0
prefill,L2_Add2,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.026326622,0.026669945,0.000343323
prefill,L3_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.026669945,0.026898827,0.000228882
prefill,L3_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.026898827,0.026954583,5.58E-05
prefill,L3_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.026954583,0.027010339,5.58E-05
prefill,L3_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.027010339,0.027017991,7.65E-06
prefill,L3_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.027017991,0.027025643,7.65E-06
prefill,L3_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.027025643,0.02754085,0.000515208
prefill,L3_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.02754085,0.028056058,0.000515208
prefill,L3_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.028056058,0.028972032,0.000915974
prefill,L3_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.028972032,0.029888007,0.000915974
prefill,L3_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.029888007,0.029895659,7.65E-06
prefill,L3_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.029895659,0.02990331,7.65E-06
prefill,L3_SV_s0,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.02990331,0.030418518,0.000515208
prefill,L3_SV_s1,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.030418518,0.030933726,0.000515208
prefill,L3_O_s0,O,Ascend_910B_NPU0,npu,COMMAWARE,0.030933726,0.030989389,5.57E-05
prefill,L3_O_s1,O,Ascend_910B_NPU0,npu,COMMAWARE,0.030989389,0.031045052,5.57E-05
prefill,L3_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.031045052,0.031045052,0
prefill,L3_Add1,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.031045052,0.031388375,0.000343323
prefill,L3_LN2,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.031388375,0.031617256,0.000228882
prefill,L3_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.031617256,0.031886492,0.000269236
prefill,L3_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.031886492,0.032155728,0.000269236
prefill,L3_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.032155728,0.032424964,0.000269236
prefill,L3_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.032424964,0.0326942,0.000269236
prefill,L3_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.0326942,0.033695558,0.001001358
prefill,L3_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.033695558,0.034696916,0.001001358
prefill,L3_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.034696916,0.03495676,0.000259844
prefill,L3_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.03495676,0.035216604,0.000259844
prefill,L3_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.035216604,0.035216604,0
prefill,L3_Add2,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.035216604,0.035559926,0.000343323
prefill,L4_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.035559926,0.035788808,0.000228882
prefill,L4_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.035788808,0.035844565,5.58E-05
prefill,L4_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.035844565,0.035900321,5.58E-05
prefill,L4_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.035900321,0.035907973,7.65E-06
prefill,L4_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.035907973,0.035915624,7.65E-06
prefill,L4_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.035915624,0.036430832,0.000515208
prefill,L4_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.036430832,0.03694604,0.000515208
prefill,L4_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.03694604,0.037862014,0.000915974
prefill,L4_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.037862014,0.038777988,0.000915974
prefill,L4_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.038777988,0.03878564,7.65E-06
prefill,L4_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.03878564,0.038793292,7.65E-06
prefill,L4_SV_s0,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.038793292,0.0393085,0.000515208
prefill,L4_SV_s1,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.0393085,0.039823707,0.000515208
prefill,L4_O_s0,O,Ascend_910B_NPU0,npu,COMMAWARE,0.039823707,0.03987937,5.57E-05
prefill,L4_O_s1,O,Ascend_910B_NPU0,npu,COMMAWARE,0.03987937,0.039935033,5.57E-05
prefill,L4_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.039935033,0.039935033,0
prefill,L4_Add1,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.039935033,0.040278356,0.000343323
prefill,L4_LN2,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.040278356,0.040507238,0.000228882
prefill,L4_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.040507238,0.040776474,0.000269236
prefill,L4_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.040776474,0.04104571,0.000269236
prefill,L4_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.04104571,0.041314946,0.000269236
prefill,L4_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.041314946,0.041584181,0.000269236
prefill,L4_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.041584181,0.042585539,0.001001358
prefill,L4_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.042585539,0.043586898,0.001001358
prefill,L4_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.043586898,0.043846741,0.000259844
prefill,L4_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.043846741,0.044106585,0.000259844
prefill,L4_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.044106585,0.044106585,0
prefill,L4_Add2,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.044106585,0.044449908,0.000343323
prefill,L5_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.044449908,0.04467879,0.000228882
prefill,L5_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.04467879,0.044734546,5.58E-05
prefill,L5_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.044734546,0.044790303,5.58E-05
prefill,L5_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.044790303,0.044797954,7.65E-06
prefill,L5_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.044797954,0.044805606,7.65E-06
prefill,L5_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.044805606,0.045320814,0.000515208
prefill,L5_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.045320814,0.045836021,0.000515208
prefill,L5_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.045836021,0.046751996,0.000915974
prefill,L5_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.046751996,0.04766797,0.000915974
prefill,L5_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.04766797,0.047675622,7.65E-06
prefill,L5_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.047675622,0.047683273,7.65E-06
prefill,L5_SV_s0,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.047683273,0.048198481,0.000515208
prefill,L5_SV_s1,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.048198481,0.048713689,0.000515208
prefill,L5_O_s0,O,Ascend_910B_NPU0,npu,COMMAWARE,0.048713689,0.048769352,5.57E-05
prefill,L5_O_s1,O,Ascend_910B_NPU0,npu,COMMAWARE,0.048769352,0.048825015,5.57E-05
prefill,L5_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.048825015,0.048825015,0
prefill,L5_Add1,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.048825015,0.049168338,0.000343323
prefill,L5_LN2,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.049168338,0.04939722,0.000228882
prefill,L5_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.04939722,0.049666455,0.000269236
prefill,L5_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.049666455,0.049935691,0.000269236
prefill,L5_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.049935691,0.050204927,0.000269236
prefill,L5_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.050204927,0.050474163,0.000269236
prefill,L5_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.050474163,0.051475521,0.001001358
prefill,L5_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.051475521,0.052476879,0.001001358
prefill,L5_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.052476879,0.052736723,0.000259844
prefill,L5_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.052736723,0.052996567,0.000259844
prefill,L5_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.052996567,0.052996567,0
prefill,L5_Add2,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.052996567,0.05333989,0.000343323
prefill,L6_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.05333989,0.053568771,0.000228882
prefill,L6_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.053568771,0.053624528,5.58E-05
prefill,L6_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.053624528,0.053680284,5.58E-05
prefill,L6_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.053680284,0.053687936,7.65E-06
prefill,L6_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.053687936,0.053695588,7.65E-06
prefill,L6_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.053695588,0.054210795,0.000515208
prefill,L6_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.054210795,0.054726003,0.000515208
prefill,L6_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.054726003,0.055641977,0.000915974
prefill,L6_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.055641977,0.056557952,0.000915974
prefill,L6_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.056557952,0.056565603,7.65E-06
prefill,L6_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.056565603,0.056573255,7.65E-06
prefill,L6_SV_s0,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.056573255,0.057088463,0.000515208
prefill,L6_SV_s1,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.057088463,0.05760367,0.000515208
prefill,L6_O_s0,O,Ascend_910B_NPU0,npu,COMMAWARE,0.05760367,0.057659333,5.57E-05
prefill,L6_O_s1,O,Ascend_910B_NPU0,npu,COMMAWARE,0.057659333,0.057714997,5.57E-05
prefill,L6_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.057714997,0.057714997,0
prefill,L6_Add1,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.057714997,0.058058319,0.000343323
prefill,L6_LN2,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.058058319,0.058287201,0.000228882
prefill,L6_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.058287201,0.058556437,0.000269236
prefill,L6_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.058556437,0.058825673,0.000269236
prefill,L6_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.058825673,0.059094909,0.000269236
prefill,L6_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.059094909,0.059364145,0.000269236
prefill,L6_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.059364145,0.060365503,0.001001358
prefill,L6_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.060365503,0.061366861,0.001001358
prefill,L6_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.061366861,0.061626705,0.000259844
prefill,L6_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.061626705,0.061886548,0.000259844
prefill,L6_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.061886548,0.061886548,0
prefill,L6_Add2,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.061886548,0.062229871,0.000343323
prefill,L7_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.062229871,0.062458753,0.000228882
prefill,L7_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.062458753,0.062514509,5.58E-05
prefill,L7_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.062514509,0.062570266,5.58E-05
prefill,L7_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.062570266,0.062577917,7.65E-06
prefill,L7_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.062577917,0.062585569,7.65E-06
prefill,L7_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.062585569,0.063100777,0.000515208
prefill,L7_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.063100777,0.063615984,0.000515208
prefill,L7_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.063615984,0.064531959,0.000915974
prefill,L7_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.064531959,0.065447933,0.000915974
prefill,L7_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.065447933,0.065455585,7.65E-06
prefill,L7_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.065455585,0.065463237,7.65E-06
prefill,L7_SV_s0,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.065463237,0.065978444,0.000515208
prefill,L7_SV_s1,SV,Ascend_910B_NPU0,npu,COMMAWARE,0.065978444,0.066493652,0.000515208
prefill,L7_O_s0,O,Ascend_910B_NPU0,npu,COMMAWARE,0.066493652,0.066549315,5.57E-05
prefill,L7_O_s1,O,Ascend_910B_NPU0,npu,COMMAWARE,0.066549315,0.066604978,5.57E-05
prefill,L7_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.066604978,0.066604978,0
prefill,L7_Add1,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.066604978,0.066948301,0.000343323
prefill,L7_LN2,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.066948301,0.067177183,0.000228882
prefill,L7_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.067177183,0.067446419,0.000269236
prefill,L7_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,COMMAWARE,0.067446419,0.067715655,0.000269236
prefill,L7_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.067715655,0.06798489,0.000269236
prefill,L7_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,COMMAWARE,0.06798489,0.068254126,0.000269236
prefill,L7_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.068254126,0.069255484,0.001001358
prefill,L7_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,COMMAWARE,0.069255484,0.070256842,0.001001358
prefill,L7_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.070256842,0.070516686,0.000259844
prefill,L7_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,COMMAWARE,0.070516686,0.07077653,0.000259844
prefill,L7_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.07077653,0.07077653,0
prefill,L7_Add2,Add,Ascend_910B_NPU0,npu,COMMAWARE,0.07077653,0.071119853,0.000343323
prefill,L8_LN,LN,Ascend_910B_NPU0,npu,COMMAWARE,0.071119853,0.071348735,0.000228882
prefill,L8_Q_s0,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.071348735,0.071404491,5.58E-05
prefill,L8_Q_s1,Q,Ascend_910B_NPU0,npu,COMMAWARE,0.071404491,0.071460247,5.58E-05
prefill,L8_K_s0,K,Ascend_910B_NPU0,npu,COMMAWARE,0.071460247,0.071467899,7.65E-06
prefill,L8_K_s1,K,Ascend_910B_NPU0,npu,COMMAWARE,0.071467899,0.071475551,7.65E-06
prefill,L8_QK_s0,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.071475551,0.071990758,0.000515208
prefill,L8_QK_s1,QK,Ascend_910B_NPU0,npu,COMMAWARE,0.071990758,0.072505966,0.000515208
prefill,L8_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.072505966,0.07342194,0.000915974
prefill,L8_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,COMMAWARE,0.07342194,0.074337915,0.000915974
prefill,L8_V_s0,V,Ascend_910B_NPU0,npu,COMMAWARE,0.074337915,0.074345567,7.65E-06
prefill,L8_V_s1,V,Ascend_910B_NPU0,npu,COMMAWARE,0.074345567,0.074353218,7.65E-06
